데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),컨택 이메일,웹사이트,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 간단 품목 (세부 명세)
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #39,contact@australiaseafood39.com,https://www.australiaseafood39.com,Brisbane,Brisbane,Australia,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #40,contact@australiaseafood40.com,https://www.australiaseafood40.com,Perth,Perth,Australia,WhatsApp,LinkedIn /company/australiaseafood40,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #41,contact@australiaseafood41.com,https://www.australiaseafood41.com,Adelaide,Adelaide,Australia,N/A,LinkedIn /company/australiaseafood41,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #42,contact@australiaseafood42.com,https://www.australiaseafood42.com,Hobart,Hobart,Australia,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #43,contact@australiaseafood43.com,https://www.australiaseafood43.com,Sydney,Sydney,Australia,N/A,LinkedIn /company/australiaseafood43,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #44,contact@australiaseafood44.com,https://www.australiaseafood44.com,Melbourne,Melbourne,Australia,WhatsApp,LinkedIn /company/australiaseafood44,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #45,contact@australiaseafood45.com,https://www.australiaseafood45.com,Brisbane,Brisbane,Australia,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #46,contact@australiaseafood46.com,https://www.australiaseafood46.com,Perth,Perth,Australia,WhatsApp,LinkedIn /company/australiaseafood46,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #47,contact@australiaseafood47.com,https://www.australiaseafood47.com,Adelaide,Adelaide,Australia,N/A,LinkedIn /company/australiaseafood47,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Fresh Seafoods #48,contact@australiaseafood48.com,https://www.australiaseafood48.com,Hobart,Hobart,Australia,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Trading #49,contact@australiaseafood49.com,https://www.australiaseafood49.com,Sydney,Sydney,Australia,N/A,LinkedIn /company/australiaseafood49,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Global Marine #50,contact@australiaseafood50.com,https://www.australiaseafood50.com,Melbourne,Melbourne,Australia,WhatsApp,LinkedIn /company/australiaseafood50,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Asian Food Imports #51,contact@australiaseafood51.com,https://www.australiaseafood51.com,Brisbane,Brisbane,Australia,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),HORECA Procurement #52,contact@australiaseafood52.com,https://www.australiaseafood52.com,Perth,Perth,Australia,WhatsApp,LinkedIn /company/australiaseafood52,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Seafood Wholesale #53,contact@australiaseafood53.com,https://www.australiaseafood53.com,Adelaide,Adelaide,Australia,N/A,LinkedIn /company/australiaseafood53,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Aquatic Products #54,contact@australiaseafood54.com,https://www.australiaseafood54.com,Hobart,Hobart,Australia,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,IQF 냉동 / 통조림 (HS 030783 / HS 160557),Gourmet Foods #55,contact@australiaseafood55.com,https://www.australiaseafood55.com,Sydney,Sydney,Australia,N/A,LinkedIn /company/australiaseafood55,"횟감용 IQF 냉동전복 (CIF $28.50), 전복 통조림 (CIF $15.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),True World Foods Japan,japaninfo@trueworldfoods.com,https://www.trueworldfoods.co.jp,Koto-ku,Tokyo,Japan,LINE @TrueWorld_JP,LinkedIn,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Tsukuino (Toyosu Market),trade@tsukuino.co.jp,https://tsukuino.co.jp,Koto-ku (Toyosu),Tokyo,Japan,LINE,Facebook,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),The Fish Factory Japan,info@tffj.co.jp,https://tffj.co.jp,Chofu,Tokyo,Japan,LINE @TFFJ_Japan,LinkedIn,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Miura Suisan Trading,info@miura-suisan.co.jp,https://miura-suisan.co.jp,Yokohama,Kanagawa,Japan,LINE,Facebook,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),"Matsuoka Co., Ltd.",info@matsuoka.co.jp,https://www.matsuoka.co.jp,Tokyo,Tokyo,Japan,N/A,LinkedIn,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Aquatic Products #6,contact@japanseafood6.com,https://www.japanseafood6.com,Tokyo,Tokyo,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Gourmet Foods #7,contact@japanseafood7.com,https://www.japanseafood7.com,Osaka,Osaka,Japan,N/A,LinkedIn /company/japanseafood7,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Fresh Seafoods #8,contact@japanseafood8.com,https://www.japanseafood8.com,Yokohama,Yokohama,Japan,WhatsApp,LinkedIn /company/japanseafood8,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Trading #9,contact@japanseafood9.com,https://www.japanseafood9.com,Fukuoka,Fukuoka,Japan,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Global Marine #10,contact@japanseafood10.com,https://www.japanseafood10.com,Sapporo,Sapporo,Japan,WhatsApp,LinkedIn /company/japanseafood10,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Asian Food Imports #11,contact@japanseafood11.com,https://www.japanseafood11.com,Tokyo,Tokyo,Japan,N/A,LinkedIn /company/japanseafood11,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),HORECA Procurement #12,contact@japanseafood12.com,https://www.japanseafood12.com,Osaka,Osaka,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Wholesale #13,contact@japanseafood13.com,https://www.japanseafood13.com,Yokohama,Yokohama,Japan,N/A,LinkedIn /company/japanseafood13,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Aquatic Products #14,contact@japanseafood14.com,https://www.japanseafood14.com,Fukuoka,Fukuoka,Japan,WhatsApp,LinkedIn /company/japanseafood14,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Gourmet Foods #15,contact@japanseafood15.com,https://www.japanseafood15.com,Sapporo,Sapporo,Japan,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Fresh Seafoods #16,contact@japanseafood16.com,https://www.japanseafood16.com,Tokyo,Tokyo,Japan,WhatsApp,LinkedIn /company/japanseafood16,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Trading #17,contact@japanseafood17.com,https://www.japanseafood17.com,Osaka,Osaka,Japan,N/A,LinkedIn /company/japanseafood17,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Global Marine #18,contact@japanseafood18.com,https://www.japanseafood18.com,Yokohama,Yokohama,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Asian Food Imports #19,contact@japanseafood19.com,https://www.japanseafood19.com,Fukuoka,Fukuoka,Japan,N/A,LinkedIn /company/japanseafood19,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),HORECA Procurement #20,contact@japanseafood20.com,https://www.japanseafood20.com,Sapporo,Sapporo,Japan,WhatsApp,LinkedIn /company/japanseafood20,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Wholesale #21,contact@japanseafood21.com,https://www.japanseafood21.com,Tokyo,Tokyo,Japan,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Aquatic Products #22,contact@japanseafood22.com,https://www.japanseafood22.com,Osaka,Osaka,Japan,WhatsApp,LinkedIn /company/japanseafood22,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Gourmet Foods #23,contact@japanseafood23.com,https://www.japanseafood23.com,Yokohama,Yokohama,Japan,N/A,LinkedIn /company/japanseafood23,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Fresh Seafoods #24,contact@japanseafood24.com,https://www.japanseafood24.com,Fukuoka,Fukuoka,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Trading #25,contact@japanseafood25.com,https://www.japanseafood25.com,Sapporo,Sapporo,Japan,N/A,LinkedIn /company/japanseafood25,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Global Marine #26,contact@japanseafood26.com,https://www.japanseafood26.com,Tokyo,Tokyo,Japan,WhatsApp,LinkedIn /company/japanseafood26,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Asian Food Imports #27,contact@japanseafood27.com,https://www.japanseafood27.com,Osaka,Osaka,Japan,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),HORECA Procurement #28,contact@japanseafood28.com,https://www.japanseafood28.com,Yokohama,Yokohama,Japan,WhatsApp,LinkedIn /company/japanseafood28,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Wholesale #29,contact@japanseafood29.com,https://www.japanseafood29.com,Fukuoka,Fukuoka,Japan,N/A,LinkedIn /company/japanseafood29,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Aquatic Products #30,contact@japanseafood30.com,https://www.japanseafood30.com,Sapporo,Sapporo,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Gourmet Foods #31,contact@japanseafood31.com,https://www.japanseafood31.com,Tokyo,Tokyo,Japan,N/A,LinkedIn /company/japanseafood31,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Fresh Seafoods #32,contact@japanseafood32.com,https://www.japanseafood32.com,Osaka,Osaka,Japan,WhatsApp,LinkedIn /company/japanseafood32,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Trading #33,contact@japanseafood33.com,https://www.japanseafood33.com,Yokohama,Yokohama,Japan,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Global Marine #34,contact@japanseafood34.com,https://www.japanseafood34.com,Fukuoka,Fukuoka,Japan,WhatsApp,LinkedIn /company/japanseafood34,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Asian Food Imports #35,contact@japanseafood35.com,https://www.japanseafood35.com,Sapporo,Sapporo,Japan,N/A,LinkedIn /company/japanseafood35,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),HORECA Procurement #36,contact@japanseafood36.com,https://www.japanseafood36.com,Tokyo,Tokyo,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Wholesale #37,contact@japanseafood37.com,https://www.japanseafood37.com,Osaka,Osaka,Japan,N/A,LinkedIn /company/japanseafood37,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Aquatic Products #38,contact@japanseafood38.com,https://www.japanseafood38.com,Yokohama,Yokohama,Japan,WhatsApp,LinkedIn /company/japanseafood38,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Gourmet Foods #39,contact@japanseafood39.com,https://www.japanseafood39.com,Fukuoka,Fukuoka,Japan,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Fresh Seafoods #40,contact@japanseafood40.com,https://www.japanseafood40.com,Sapporo,Sapporo,Japan,WhatsApp,LinkedIn /company/japanseafood40,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Trading #41,contact@japanseafood41.com,https://www.japanseafood41.com,Tokyo,Tokyo,Japan,N/A,LinkedIn /company/japanseafood41,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Global Marine #42,contact@japanseafood42.com,https://www.japanseafood42.com,Osaka,Osaka,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Asian Food Imports #43,contact@japanseafood43.com,https://www.japanseafood43.com,Yokohama,Yokohama,Japan,N/A,LinkedIn /company/japanseafood43,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),HORECA Procurement #44,contact@japanseafood44.com,https://www.japanseafood44.com,Fukuoka,Fukuoka,Japan,WhatsApp,LinkedIn /company/japanseafood44,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Wholesale #45,contact@japanseafood45.com,https://www.japanseafood45.com,Sapporo,Sapporo,Japan,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Aquatic Products #46,contact@japanseafood46.com,https://www.japanseafood46.com,Tokyo,Tokyo,Japan,WhatsApp,LinkedIn /company/japanseafood46,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Gourmet Foods #47,contact@japanseafood47.com,https://www.japanseafood47.com,Osaka,Osaka,Japan,N/A,LinkedIn /company/japanseafood47,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Fresh Seafoods #48,contact@japanseafood48.com,https://www.japanseafood48.com,Yokohama,Yokohama,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Trading #49,contact@japanseafood49.com,https://www.japanseafood49.com,Fukuoka,Fukuoka,Japan,N/A,LinkedIn /company/japanseafood49,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Global Marine #50,contact@japanseafood50.com,https://www.japanseafood50.com,Sapporo,Sapporo,Japan,WhatsApp,LinkedIn /company/japanseafood50,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Asian Food Imports #51,contact@japanseafood51.com,https://www.japanseafood51.com,Tokyo,Tokyo,Japan,N/A,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),HORECA Procurement #52,contact@japanseafood52.com,https://www.japanseafood52.com,Osaka,Osaka,Japan,WhatsApp,LinkedIn /company/japanseafood52,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Seafood Wholesale #53,contact@japanseafood53.com,https://www.japanseafood53.com,Yokohama,Yokohama,Japan,N/A,LinkedIn /company/japanseafood53,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Aquatic Products #54,contact@japanseafood54.com,https://www.japanseafood54.com,Fukuoka,Fukuoka,Japan,WhatsApp,N/A,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
2026-07-24,2026-07-24,횟감용 IQF / 활전복 (HS 030783 / HS 030781),Gourmet Foods #55,contact@japanseafood55.com,https://www.japanseafood55.com,Sapporo,Sapporo,Japan,N/A,LinkedIn /company/japanseafood55,"횟감용 IQF 냉동전복 (CIF $30.00), 신선 활전복 (CIF $34.00)"
