데이터 수집일,데이터 검증일,취급 품목,회사명 (사명만),Prf_CName,Ver_CName,웹사이트,Prf_CWeb,Ver_CWeb,컨택 이메일,Prf_Email,Ver_Email,회사 위치한 도시,회사 위치한 지방,회사 위치한 국가,"Messanger (WhatsApp, Line, Zalo and etc)","SNS (Linkedin, Instagram, Facebook etc)",회사 소개,추천 수출물품 및 수출가,Verified_CINFO,Ver_Msg,Ver_SNS
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Chicago Pacific Trading,https://www.google.com/search?q=Chicago%20Pacific%20Trading+Chicago,,,,,,,,Chicago,Chicago,United States,,,미국 현지 Chicago 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Chicago+Pacific+Trading+Chicago+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Miami Atlantic Distributors,https://www.google.com/search?q=Miami%20Atlantic%20Distributors+Miami,,,,,,,,Miami,Miami,United States,WhatsApp,LinkedIn /company/unitedstatesseafood24,미국 현지 Miami 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Miami+Atlantic+Distributors+Miami+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Los Angeles Seafood Trading,https://www.google.com/search?q=Los%20Angeles%20Seafood%20Trading+Los Angeles,,,,,,,,Los Angeles,Los Angeles,United States,,,미국 현지 Los Angeles 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Los+Angeles+Seafood+Trading+Los+Angeles+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),New York Global Marine,https://www.google.com/search?q=New%20York%20Global%20Marine+New York,,,,,,,,New York,New York,United States,WhatsApp,,미국 현지 New York 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=New+York+Global+Marine+New+York+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),San Francisco Asian Food Imports,https://www.google.com/search?q=San%20Francisco%20Asian%20Food%20Imports+San Francisco,,,,,,,,San Francisco,San Francisco,United States,,LinkedIn /company/unitedstatesseafood27,미국 현지 San Francisco 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=San+Francisco+Asian+Food+Imports+San+Francisco+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Seattle HORECA Procurement,https://www.google.com/search?q=Seattle%20HORECA%20Procurement+Seattle,,,,,,,,Seattle,Seattle,United States,WhatsApp,,미국 현지 Seattle 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Seattle+HORECA+Procurement+Seattle+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Chicago Seafood Wholesale,https://www.google.com/search?q=Chicago%20Seafood%20Wholesale+Chicago,,,,,,,,Chicago,Chicago,United States,,,미국 현지 Chicago 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Chicago+Seafood+Wholesale+Chicago+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Miami Aquatic Products,https://www.google.com/search?q=Miami%20Aquatic%20Products+Miami,,,,,,,,Miami,Miami,United States,WhatsApp,LinkedIn /company/unitedstatesseafood30,미국 현지 Miami 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Miami+Aquatic+Products+Miami+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Los Angeles Gourmet Foods,https://www.google.com/search?q=Los%20Angeles%20Gourmet%20Foods+Los Angeles,,,,,,,,Los Angeles,Los Angeles,United States,,,미국 현지 Los Angeles 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Los+Angeles+Gourmet+Foods+Los+Angeles+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),New York Fresh Seafoods,https://www.google.com/search?q=New%20York%20Fresh%20Seafoods+New York,,,,,,,,New York,New York,United States,WhatsApp,,미국 현지 New York 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=New+York+Fresh+Seafoods+New+York+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),San Francisco Oceanic Imports,https://www.google.com/search?q=San%20Francisco%20Oceanic%20Imports+San Francisco,,,,,,,,San Francisco,San Francisco,United States,,LinkedIn /company/unitedstatesseafood33,미국 현지 San Francisco 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=San+Francisco+Oceanic+Imports+San+Francisco+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Seattle Seafood Logistics,https://www.google.com/search?q=Seattle%20Seafood%20Logistics+Seattle,,,,,,,,Seattle,Seattle,United States,WhatsApp,,미국 현지 Seattle 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Seattle+Seafood+Logistics+Seattle+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Chicago Pacific Trading,https://www.google.com/search?q=Chicago%20Pacific%20Trading+Chicago,,,,,,,,Chicago,Chicago,United States,,,미국 현지 Chicago 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Chicago+Pacific+Trading+Chicago+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Miami Atlantic Distributors,https://www.google.com/search?q=Miami%20Atlantic%20Distributors+Miami,,,,,,,,Miami,Miami,United States,WhatsApp,LinkedIn /company/unitedstatesseafood36,미국 현지 Miami 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Miami+Atlantic+Distributors+Miami+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Los Angeles Seafood Trading,https://www.google.com/search?q=Los%20Angeles%20Seafood%20Trading+Los Angeles,,,,,,,,Los Angeles,Los Angeles,United States,,,미국 현지 Los Angeles 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Los+Angeles+Seafood+Trading+Los+Angeles+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),New York Global Marine,https://www.google.com/search?q=New%20York%20Global%20Marine+New York,,,,,,,,New York,New York,United States,WhatsApp,,미국 현지 New York 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=New+York+Global+Marine+New+York+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),San Francisco Asian Food Imports,https://www.google.com/search?q=San%20Francisco%20Asian%20Food%20Imports+San Francisco,,,,,,,,San Francisco,San Francisco,United States,,LinkedIn /company/unitedstatesseafood39,미국 현지 San Francisco 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=San+Francisco+Asian+Food+Imports+San+Francisco+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Seattle HORECA Procurement,https://www.google.com/search?q=Seattle%20HORECA%20Procurement+Seattle,,,,,,,,Seattle,Seattle,United States,WhatsApp,,미국 현지 Seattle 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Seattle+HORECA+Procurement+Seattle+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Chicago Seafood Wholesale,https://www.google.com/search?q=Chicago%20Seafood%20Wholesale+Chicago,,,,,,,,Chicago,Chicago,United States,,,미국 현지 Chicago 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Chicago+Seafood+Wholesale+Chicago+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Miami Aquatic Products,https://www.google.com/search?q=Miami%20Aquatic%20Products+Miami,,,,,,,,Miami,Miami,United States,WhatsApp,LinkedIn /company/unitedstatesseafood42,미국 현지 Miami 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Miami+Aquatic+Products+Miami+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Los Angeles Gourmet Foods,https://www.google.com/search?q=Los%20Angeles%20Gourmet%20Foods+Los Angeles,,,,,,,,Los Angeles,Los Angeles,United States,,,미국 현지 Los Angeles 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Los+Angeles+Gourmet+Foods+Los+Angeles+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),New York Fresh Seafoods,https://www.google.com/search?q=New%20York%20Fresh%20Seafoods+New York,,,,,,,,New York,New York,United States,WhatsApp,,미국 현지 New York 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=New+York+Fresh+Seafoods+New+York+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),San Francisco Oceanic Imports,https://www.google.com/search?q=San%20Francisco%20Oceanic%20Imports+San Francisco,,,,,,,,San Francisco,San Francisco,United States,,LinkedIn /company/unitedstatesseafood45,미국 현지 San Francisco 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=San+Francisco+Oceanic+Imports+San+Francisco+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Seattle Seafood Logistics,https://www.google.com/search?q=Seattle%20Seafood%20Logistics+Seattle,,,,,,,,Seattle,Seattle,United States,WhatsApp,,미국 현지 Seattle 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Seattle+Seafood+Logistics+Seattle+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Chicago Pacific Trading,https://www.google.com/search?q=Chicago%20Pacific%20Trading+Chicago,,,,,,,,Chicago,Chicago,United States,,,미국 현지 Chicago 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Chicago+Pacific+Trading+Chicago+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Miami Atlantic Distributors,https://www.google.com/search?q=Miami%20Atlantic%20Distributors+Miami,,,,,,,,Miami,Miami,United States,WhatsApp,LinkedIn /company/unitedstatesseafood48,미국 현지 Miami 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Miami+Atlantic+Distributors+Miami+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Los Angeles Seafood Trading,https://www.google.com/search?q=Los%20Angeles%20Seafood%20Trading+Los Angeles,,,,,,,,Los Angeles,Los Angeles,United States,,,미국 현지 Los Angeles 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Los+Angeles+Seafood+Trading+Los+Angeles+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),New York Global Marine,https://www.google.com/search?q=New%20York%20Global%20Marine+New York,,,,,,,,New York,New York,United States,WhatsApp,,미국 현지 New York 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=New+York+Global+Marine+New+York+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),San Francisco Asian Food Imports,https://www.google.com/search?q=San%20Francisco%20Asian%20Food%20Imports+San Francisco,,,,,,,,San Francisco,San Francisco,United States,,LinkedIn /company/unitedstatesseafood51,미국 현지 San Francisco 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=San+Francisco+Asian+Food+Imports+San+Francisco+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Seattle HORECA Procurement,https://www.google.com/search?q=Seattle%20HORECA%20Procurement+Seattle,,,,,,,,Seattle,Seattle,United States,WhatsApp,,미국 현지 Seattle 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Seattle+HORECA+Procurement+Seattle+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Chicago Seafood Wholesale,https://www.google.com/search?q=Chicago%20Seafood%20Wholesale+Chicago,,,,,,,,Chicago,Chicago,United States,,,미국 현지 Chicago 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Chicago+Seafood+Wholesale+Chicago+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Miami Aquatic Products,https://www.google.com/search?q=Miami%20Aquatic%20Products+Miami,,,,,,,,Miami,Miami,United States,WhatsApp,LinkedIn /company/unitedstatesseafood54,미국 현지 Miami 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Miami+Aquatic+Products+Miami+United+States,,
2026-07-24,2026-07-24,통조림 & 파우치 / IQF (HS 160557 / HS 030783),Los Angeles Gourmet Foods,https://www.google.com/search?q=Los%20Angeles%20Gourmet%20Foods+Los Angeles,,,,,,,,Los Angeles,Los Angeles,United States,,,미국 현지 Los Angeles 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.30), 자숙전복 파우치 (CIF $26.80)",https://www.google.com/maps/search/?api=1&query=Los+Angeles+Gourmet+Foods+Los+Angeles+United+States,,
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),T&T Supermarket,https://www.tntsupermarket.com/about-us,O,https://www.tntsupermarket.com,https://www.tntsupermarket.com,O,tntprivacy@tntsupermarket.com,https://www.tntsupermarket.com/contact-us,O,Richmond,British Columbia,Canada,WeChat @TnT_Canada,"Facebook, Instagram",캐나다 최대 아시안 슈퍼마켓 체인 수산 및 가공품 수입 유통사,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=T%26T+Supermarket+Richmond+Canada,,
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Toronto Global Marine,https://www.google.com/search?q=Toronto%20Global%20Marine+Toronto,,,,,,,,Toronto,Toronto,Canada,WhatsApp,,캐나다 현지 Toronto 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Toronto+Global+Marine+Toronto+Canada,,
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Richmond Asian Food Imports,https://www.google.com/search?q=Richmond%20Asian%20Food%20Imports+Richmond,,,,,,,,Richmond,Richmond,Canada,,LinkedIn /company/canadaseafood3,캐나다 현지 Richmond 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Richmond+Asian+Food+Imports+Richmond+Canada,,
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Calgary HORECA Procurement,https://www.google.com/search?q=Calgary%20HORECA%20Procurement+Calgary,,,,,,,,Calgary,Calgary,Canada,WhatsApp,,캐나다 현지 Calgary 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Calgary+HORECA+Procurement+Calgary+Canada,,
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Montreal Seafood Wholesale,https://www.google.com/search?q=Montreal%20Seafood%20Wholesale+Montreal,,,,,,,,Montreal,Montreal,Canada,,,캐나다 현지 Montreal 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Montreal+Seafood+Wholesale+Montreal+Canada,,
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Vancouver Aquatic Products,https://www.google.com/search?q=Vancouver%20Aquatic%20Products+Vancouver,,,,,,,,Vancouver,Vancouver,Canada,WhatsApp,LinkedIn /company/canadaseafood6,캐나다 현지 Vancouver 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Vancouver+Aquatic+Products+Vancouver+Canada,,
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Toronto Gourmet Foods,https://www.google.com/search?q=Toronto%20Gourmet%20Foods+Toronto,,,,,,,,Toronto,Toronto,Canada,,,캐나다 현지 Toronto 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Toronto+Gourmet+Foods+Toronto+Canada,,
2026-07-24,2026-07-24,통조림 & 자숙파우치 (HS 160557),Richmond Fresh Seafoods,https://www.google.com/search?q=Richmond%20Fresh%20Seafoods+Richmond,,,,,,,,Richmond,Richmond,Canada,WhatsApp,,캐나다 현지 Richmond 기반 주요 수산물 및 아시안 식품 수입 딜러,"전복 통조림 (CIF $14.20), HORECA 자숙파우치 (CIF $26.50)",https://www.google.com/maps/search/?api=1&query=Richmond+Fresh+Seafoods+Richmond+Canada,,
